step,mode,goal_idx,x,y,speed,power,energy_cumulative,distance_cumulative,cot_cumulative,terrain,goal_dist,wp_dist
1812,walk,2,-0.5633731484413147,-2.5661346912384033,1.1038100719451904,344.64202880859375,8337.74188701629,30.74186603855196,1.4177987919832629,offroad,2.881538152694702,1.4503146409988403
1813,walk,2,-0.5833122730255127,-2.5599875450134277,0.994649350643158,228.4993896484375,8342.311874809258,30.76273122746352,1.4176137336509096,offroad,2.867032527923584,1.4278385639190674
1814,walk,2,-0.601765513420105,-2.5549657344818115,0.9413992762565613,226.47962951660156,8346.84146739959,30.78185557518009,1.4175022275356441,offroad,2.8542754650115967,1.4070981740951538
1815,walk,2,-0.6190885305404663,-2.5510501861572266,0.8794639706611633,213.1788787841797,8351.105044975275,30.799615598654782,1.4174084958144193,offroad,2.84308123588562,1.3881733417510986
1816,walk,2,-0.6349334716796875,-2.54763126373291,0.8359540700912476,166.83010864257812,8354.441647148125,30.81582520101074,1.4172289307296395,offroad,2.8330471515655518,1.370733618736267
1817,walk,2,-0.6501684784889221,-2.545102596282959,0.8268530964851379,161.15597534179688,8357.664766654962,30.83126863315556,1.4170655274363906,offroad,2.8241372108459473,1.3548548221588135
1818,walk,2,-0.6652525663375854,-2.543383836746216,0.8072683811187744,122.06916046142578,8360.10614986419,30.846450327335333,1.4167818300937884,offroad,2.816080093383789,1.3399032354354858
1819,walk,2,-0.6803116202354431,-2.542734146118164,0.8038042187690735,179.71282958984375,8363.700406455988,30.861523389256035,1.41669867921815,offroad,2.8090600967407227,1.3254324197769165
1820,walk,2,-0.6954578161239624,-2.541788339614868,0.8094795942306519,208.41424560546875,8367.868691368098,30.87669908664975,1.4167080855447796,offroad,2.8017983436584473,1.311442494392395
1821,walk,2,-0.710283100605011,-2.540153741836548,0.7781265377998352,100.80248260498047,8369.884741020198,30.891614212094282,1.4163652280169574,offroad,2.794107437133789,1.297274112701416
1822,walk,2,-0.7250905632972717,-2.537973403930664,0.7726824283599854,124.6484375,8372.377709770199,30.906581337003445,1.4161009849146615,offroad,2.7859854698181152,1.2831296920776367
1823,walk,2,-0.739409863948822,-2.5348715782165527,0.7333611249923706,127.36000061035156,8374.924909782405,30.92123274262849,1.4158606222423034,offroad,2.7772786617279053,1.2687875032424927
1824,walk,2,-0.753391444683075,-2.5310516357421875,0.7396520972251892,106.62185668945312,8377.057346916194,30.93572676032636,1.4155576025713656,offroad,2.768101930618286,1.2545080184936523
1825,walk,2,-0.7674453258514404,-2.5269627571105957,0.714585542678833,167.86282348632812,8380.41460338592,30.9503633756176,1.4154552186585816,offroad,2.7586958408355713,1.2402347326278687
1826,walk,2,-0.7813653945922852,-2.5221917629241943,0.711699903011322,157.93399047851562,8383.57328319549,30.9650783579782,1.4153158257960325,offroad,2.748762369155884,1.2257858514785767
1827,walk,2,-0.7950507998466492,-2.5157744884490967,0.727735161781311,222.75088500976562,8388.028300895685,30.980193639545178,1.4153770208067789,offroad,2.7374515533447266,1.2111679315567017
1828,walk,2,-0.8081890940666199,-2.50886869430542,0.6939629316329956,168.8197021484375,8391.404694938654,30.99503630623076,1.4152686881572847,offroad,2.7259416580200195,1.1960529088974
1829,walk,2,-0.8208866119384766,-2.502929449081421,0.6909506916999817,97.33208465576172,8393.35133663177,31.00905420854542,1.4149570703349552,offroad,2.7155261039733887,1.1812211275100708
1830,walk,2,-0.8335584402084351,-2.497684955596924,0.686678409576416,60.802433013916016,8394.567385292048,31.022768432645535,1.4145364724839484,offroad,2.705794334411621,1.1672037839889526
1831,walk,2,-0.846585214138031,-2.4928267002105713,0.7378301620483398,57.04111862182617,8395.708207664484,31.03667165189836,1.4140949647800778,offroad,2.6963188648223877,1.1535091400146484
1832,walk,2,-0.8600637912750244,-2.4885377883911133,0.7716456651687622,68.54268646240234,8397.079061393732,31.050816149821912,1.4136815944276306,offroad,2.6872386932373047,1.1396616697311401
1833,walk,2,-0.8746747374534607,-2.484959840774536,0.8517907857894897,185.70144653320312,8400.793090324396,31.065858804991876,1.4136220327743596,offroad,2.678439140319824,1.1256556510925293
1834,walk,2,-0.8904808759689331,-2.4810569286346436,0.879819929599762,200.3095703125,8404.799281730646,31.082139674013888,1.413555354071407,offroad,2.668952465057373,1.1109439134597778
1835,walk,2,-0.9066085815429688,-2.476952314376831,0.8710741996765137,218.80897521972656,8409.17546123504,31.098781510627305,1.4135345315308405,offroad,2.659226655960083,1.095024824142456
1836,walk,2,-0.9231529235839844,-2.4735090732574463,0.8709741234779358,407.0204162597656,8417.315869560234,31.115680360606348,1.4141344575352188,offroad,2.6500375270843506,1.0787389278411865
1837,walk,2,-0.9395475387573242,-2.4719645977020264,0.7905791997909546,192.47586059570312,8421.165386772149,31.132147564923798,1.4140328461254192,offroad,2.6427536010742188,1.0623855590820312
1838,walk,2,-0.9547132849693298,-2.471231460571289,0.755976140499115,226.55642700195312,8425.696515312187,31.147331021165883,1.4141040142203387,offroad,2.6367411613464355,1.0470377206802368
1839,walk,2,-0.967736005783081,-2.4692463874816895,0.6411533355712891,203.86700439453125,8429.773855400077,31.160504166407918,1.4141902199042975,offroad,2.6303646564483643,1.0331882238388062
1840,walk,2,-0.9791370630264282,-2.467139482498169,0.5853582620620728,218.1086883544922,8434.136029167166,31.172098266331886,1.414395760238634,offroad,2.624476909637451,1.0207020044326782
1841,walk,2,-0.9899157285690308,-2.4652371406555176,0.5588467717170715,158.2639923095703,8437.301309013357,31.18304351754341,1.4144299349859382,offroad,2.6190297603607178,1.0096142292022705
1842,walk,2,-1.0003366470336914,-2.462986469268799,0.530756413936615,197.36270141601562,8441.248563041678,31.193704711644386,1.4146080116066222,offroad,2.6134085655212402,0.9991839528083801
1843,walk,2,-1.0096839666366577,-2.459644079208374,0.45850256085395813,226.62684631347656,8445.781099967948,31.203631642645632,1.4149173104862784,offroad,2.607144355773926,0.9889177680015564
1844,walk,2,-1.0179046392440796,-2.456230401992798,0.4374593198299408,299.32421875,8451.767584342948,31.212532914614712,1.4155164272553749,offroad,2.6012065410614014,0.979094386100769
1845,walk,2,-1.0257046222686768,-2.4529001712799072,0.4053264856338501,169.5911865234375,8455.159408073416,31.221014080940222,1.4156998173209605,offroad,2.595501661300659,0.970233678817749
1846,walk,2,-1.0337536334991455,-2.4483773708343506,0.4356018602848053,221.68434143066406,8459.59309490203,31.230246756596898,1.4160234306949466,offroad,2.5886034965515137,0.9617841839790344
1847,walk,2,-1.0422669649124146,-2.4443299770355225,0.47256022691726685,206.22900390625,8463.717674980155,31.239673219992255,1.4162863420713228,offroad,2.5820202827453613,0.9525536894798279
1848,walk,2,-1.0511460304260254,-2.441527843475342,0.4146934449672699,172.46078491210938,8467.166890678396,31.2489839535192,1.4164413617507532,offroad,2.5765175819396973,0.9431374073028564
1849,walk,2,-1.0601396560668945,-2.439016342163086,0.43904298543930054,222.0976104736328,8471.608842887868,31.258321669323777,1.4167610879181058,offroad,2.5712764263153076,0.9339869022369385
1850,walk,2,-1.069433569908142,-2.43641996383667,0.4467034935951233,343.7012634277344,8478.482868156423,31.267971436864173,1.4174730863147054,offroad,2.5658836364746094,0.9248766303062439
1851,walk,2,-1.079357624053955,-2.433229923248291,0.4930739998817444,419.966796875,8486.882204093923,31.27839560191933,1.4184044573518948,offroad,2.55975604057312,0.9154665470123291
1852,walk,2,-1.0897910594940186,-2.4299871921539307,0.5119395852088928,351.84136962890625,8493.9190314865,31.289321345648204,1.4190848201355728,offroad,2.5534493923187256,0.9052240252494812
1853,walk,2,-1.1001346111297607,-2.426760673522949,0.5262027978897095,201.93087768554688,8497.957649040212,31.30015645027015,1.4192680797470187,offroad,2.5472166538238525,0.894513726234436
1854,walk,2,-1.1099451780319214,-2.4231057167053223,0.5213385820388794,119.87517547607422,8500.355152549733,31.310625736041402,1.4191938012571907,offroad,2.540766716003418,0.8838951587677002
1855,walk,2,-1.1198328733444214,-2.419865369796753,0.5377463698387146,98.43113708496094,8502.323775291432,31.321030848099326,1.419050899201044,offroad,2.5347163677215576,0.8735405206680298
1856,walk,2,-1.1304699182510376,-2.417311429977417,0.5761049389839172,130.97625732421875,8504.943300437917,31.33197019565705,1.418992497207831,offroad,2.529130220413208,0.8633227944374084
1857,walk,2,-1.1417282819747925,-2.4144701957702637,0.611007571220398,105.68052673339844,8507.056910972586,31.343581541812455,1.4188193372109903,offroad,2.523123264312744,0.8527914881706238
1858,walk,2,-1.153490662574768,-2.410789966583252,0.6574200391769409,107.73074340820312,8509.21152584075,31.355906219592725,1.418620868022712,offroad,2.516207695007324,0.8415883183479309
1859,walk,2,-1.1659090518951416,-2.4063174724578857,0.6795580387115479,118.06157684326172,8511.572757377615,31.369105446523463,1.4184174419346605,offroad,2.5083882808685303,0.8295428156852722
1860,walk,2,-1.1782095432281494,-2.4012069702148438,0.6514716148376465,102.68231201171875,8513.626403617849,31.382425330950355,1.4181574982639171,offroad,2.5000338554382324,0.816542387008667
1861,walk,2,-1.1908200979232788,-2.395928382873535,0.6658461689949036,81.48819732666016,8515.256167564383,31.396096087431943,1.4178113517605113,offroad,2.491476058959961,0.8033316135406494
1862,walk,2,-1.204119086265564,-2.3900210857391357,0.6970722079277039,111.02977752685547,8517.47676311492,31.410648037119245,1.4175240704008116,offroad,2.482172727584839,0.7897720336914062
1863,walk,2,-1.2172152996063232,-2.3836939334869385,0.6697540283203125,137.48727416992188,8520.22650859832,31.425192578135466,1.4173254124288197,offroad,2.472569465637207,0.7753049731254578
